text	sentiment
He publicado una foto nueva en Facebook http://t.co/YAFWtbVW	NEU
En @TDtarde @13television todos hemos estado de acuerdo en que los cargos públicos no estén mas de 8 años en el poder acabarconlacorrupcion	P
RT @GeekIndignado: Los fotógrafos desafían a la censura en el Congreso con unas polémicas imágenes de Mariano Rajoy http://t.co/MsLKQvNe	N
"QUIEN NO HA AFRONTADO LA ADVERSIDAD NO CONOCE SU PROPIA FUERZA"         http://t.co/Zo7IT1Y2	P
RT @anapastor_tve: RT @unicef_es: Queremos acabar con la desnutrición infantil. ¿Nos ayudas? Envía DIA al 28028. Te necesitamos. donaundia	P
que clamores? De Obama? "@EFEnoticias: EEUU recuerda diez años de Guantánamo entre clamores para su cierre inmediato Guantánamo EEUU"	N
Telmo Martín da el perfil para ministro de Vivienda (o de burbuja inmobilaria). http://t.co/M2IeN3jN	N
Hubo un tiempo en que la capacidad profesional, el valor y la admiración no se medían por la Cuenta Corriente.	N
España líder mundial de donantes, y el Hospital la Fe de Valencia, líder en trasplantes de hígado y corazón.... http://t.co/gEzBf4DR	P
La constructora del diputado millonario, Telmo Martín, vendió viviendas VPO con sobreprecio y fue sancionada http://t.co/x4qqiRuS	N
Los abogados repudian los CIE para extranjeros, el sí de CiU a Rajoy y el desafío de Chacón a Rubalcaba.http://t.co/kAzDRh8yportadaEPC	N
.@Leche_Lacturale El secreto del éxito es la constancia en el propósito. Disraeli	P
BUENAS NOCHES:-)	P
Rajoy&Duran apoyan subida d impuestos a todos ls españoles,justo lo contrario d lo que dijeron hace 2 meses antes dl 20N. pepevergencia	N
Antonio Quero quiere ser tercera vía @PSOE entre @CarmeChacon2011 y @_Rubalcaba_ http://t.co/9s39yZAt Pedirá avales. Vinculado a @BasesenRed	NEU
http://t.co/yVq45LM7aquí podéis encontrar las fotos de mi segundo concierto en el gran teatro de Córdoba. @lya_cordoba y Queco.	NEU
Vaya público guapo el de Córdoba señores, gracias.  Y mañana tocamos en Cádiz, cantaré por primera ver en el gran teatro Falla, otro sueño	P
Portada El País http://t.co/H5DUHndT ...	NEU
Portada El Faro de Melilla http://t.co/CBRjsRKb ...	NEU
Portada Marca http://t.co/hgvoVtoJ ...	NEU
Si quieres estar informado con criterio, y eres progre, no te puedes perder el @TelediarioInter a las 3. Prueba una dosis liberal! Oeoeoe	P
Contra el descriterio : @TelediarioInter a las 3. Para saber lo q pasa y Xq. Para entender mejor la realidad, con argumentos valientes.	P
@PalomaCervilla @@merceperello @@PalomaCervilla por supuesto, pero no creo que negarse a malgastar dinero sea equivocarse	NEU
Desayunando con Gabriela Bravo, portavoz del CGPJ, en el Club Internacional de Prensa. La escuchan corresponsables extranjeros.	NEU
Banesto muestra el camino: menos beneficios, más provisiones.http://mun.do/wDrm8q	P
A las 13.30 estaré en la tertulia política d @mananascuatro con @mrtfernandez , colaboradores y equipazo.. ay las CCAA!!	P
La adicción a Internet se caracteriza por una integración anormal de la materia blanca http://t.co/F6CN8vim	NEU
RTVE.es mas de 14000000 usuarios en diciembre http://t.co/8yAHpegh ¡gracias en general y en especial,por vuestros comentarios en la Lotería!	P
La solidaridad no es entre los asalariados, es d los que más tienen hacia el resto de la sociedad. La del Rajuste deja fuera a los más ricos	P
Vamos a por @HerreraenlaOnda !!!;)	P
Elegir presidente de RTVE requiere 2/3 del Congreso. Conclusión: hasta q el PSOE no resuelva sus líos internos no habrá fumata blanca	NEU
Decir que un debate divide es como decir que la democracia divide.	N
AMAIUR en el Congreso: "Se demanda afrontar las consecuencias del conflicto. Hay q empezar acercando presos"	NEU
Felicitaciones @delcastillogaby @ezeaguero !! Bienvenido Bauti a a la familia!!!	P
Q gustazo hablar con Ga Pelayo en @OndaCero_es !!;) en 3 minutos seguimos!!!	P
"@Meandmyzelf: Muy banal diría yo..es un tweet que no dice nada" En cambio el tuyo lo dice todo, darling. VíaAnal	N
La semana q viene mas @OndaCero_es  @HerreraenlaOnda !! Q bien nos lo pasamos!! VIVA LA RADIO!!;)	P
Me da penita quitarlo http://t.co/F2DKW50n	N
Revista de Prensa (ABCPunto Radio, 12 de enero) http://t.co/pMLGi9fI	NEU
La colocación de 10.000 millones de deuda a menor interés demuestra que, al menos para los mercados, la estrategia de Rajoy ha sido acertada	P
Alguien que tenga o venda ruedas aquí? Baratitas ....	NEU
Para mi, escuchar a Ramoneda me sirve de referencia on bananity http://t.co/q3a0LQvQ	P
Mas!El ex alcalde de Los Barrios y la delegada de Cultura de la Junta, imputados por delito urbanístico" http://t.co/ywIPSbAs via @elmundoes	N
¿Qué tienen en común Angola, Georgia, Montenegro y la Comunidad Valenciana? Su deuda tiene la misma nota para Moody's http://t.co/VKwc6v7K	N
Oye, me he tomado un vermú y me ha sentado fatal. perocontento	N
;-))))) RT @EPAndalucia: Rajoy intervendrá el sábado en la convención del PP-A (@ppandaluz) en Málaga de cara al 25M - http://t.co/Ig8wjoCn	P
Rajoy intervendrá en la convención del PP-A en Málaga / El próximo sábado http://t.co/QE98ix4z vía @europapress_es	NEU
A las 3 en @A3noticias, según Defensa, piratas somalíes atacan un buque de guerra español.  Un pirata muerto, y varios heridos	N
Y preguntamos en @13tv_AlDia : ¿engañó @marianorajoy a los votantes (impuestos) o engañó el @PSOE a los españoles (déficit)? @DHAM_13tv	N
Me voy a dar un paseito con este solazo y buen día que hace hoy!!estoy feliz!!??	P
Es lo q es: La Mancomunidad de la Axarquía ve una tomadura de pelo el decreto de Vivienda http://t.co/I2QW9mXn via @elmundoes	N
RT @maycrespo: @AlejandroSanz MIRARLO Y PASARLO PORFA Rprodciendo ete vdeoclip sguimos obtenendo (cont) http://t.co/5oGykOvp	NEU
"La renovación del PSOE es un problema de cambio intelectual, no generacional" | Rubalcaba: http://t.co/BuOgLwc5 via @AddThis	NEU
.@MarianoRajoy elige para Malaga su primer gran acto público como presidente . SUR.es http://t.co/scHzF1KV vía @diario_sur	P
Hoy m acompañan en @DHAM_13tv @Federicoquevedo @IdiazAyuso , Luis Solana, Pedro Sánchez, @mamengurru y Pablo Casado... a las 00h!	P
En octubre celebraremos el II Fórum de los Archipiélagos, esperamos esta vez en Baleares a instituciones y empresas de Canarias...	P
Ese destino tendrá que forjarlo libremente cada generación de acuerdo con lo que en cada momento le parezca conveniente hacer	P
Estupendo, si estoy hablamos "@JoseNicolas13: Notición! Nos avisa nuestro profesor de que ha concertado una visita a EM el 27 de Enero.	P
No basta con encomendarse al santoral o bailar la danza de la lluvia para frenar la boinaMadrid	NEU
RbcbenValencia: "El compromiso es lo que me trajo a la política", y agradece su lucha contra la corrupción a Ángel Luna	P
Oye, que @JoseMotatv está despierto. Es importante que ocurra ANTES de que metan el AVE en las cocheras.	P
"@elmerengonbcn: @David_Busta La jefa manda"COMO LO SABES!!! ???	P
RbcbenValencia "No preguntaré a nadie donde milita, si es mayor, jóven o si lleva tiempo militando, preguntaré si tiene ideas para mejorar"	P
Chacón sobre los derechos de la mujer: "Con Zapatero hemos dado más pasos que nunca en la historia de la Humanidad".	P
Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. Madrid http://t.co/Kh12Tcg4	N
@AlexdelaIglesia Parece que tenga un hierro en la cabeza...	NEU
A puntito de entrar en TheHole viva @AlexODogherty http://t.co/rAFTqths	NEU
RT @maycrespo: disculpame @AlejandroSanz ya se que me rt pero se hace fuerza bss AYUDEMOS A HAITI (cont) http://t.co/oHaaHTgI	P
Jajaja. Ya Se nota?. Ojala.. Yo voy a hacerlo con toda la pasion del mundo pero luego vosotr@s (cont) http://t.co/M3fue4nU	P
Pues para finales de 2012 creo, pero os irE dando pequeños regalillos.. Jejeje. Y ya no puedo (cont) http://t.co/N7IdRDHh	P
RT @UNICEFORG: @AlejandroSanz ayudanos a difundir que un mundo sin psoriasis es posible la cura la (cont) http://t.co/YGEjBJMR	P
Adiós al maestro de humanidad: http://t.co/A37enFkr vía @diariodejerez	P
Ya vereis que si. Eso lo lleva Rocio.. Pero estoy seguro. Un besito RT @AmoresDeSanz: (cont) http://t.co/CVNNQyNg	P
Bueno lo dicho, a fundir en un perfume menta y canela.	P
El soldado Bradley Manning se enfrentará al consejo de guerra  http://t.co/Uh2Y5tgv via @el_pais	N
Toma! compravotos"@AdrianaRey83: Portada mañana @gaceta_es "Griñán regaló 54 millones a UGT y CCOO el mismo día en q convocó las elecciones"	N
"@TelediarioInter: Top Secret: El PSOE de Andalucía despilfarra otros 90 millones de euros en subvenciones. http://t.co/aiWHNXRJ"	N
@mjguemes Q tal estas tu?	NEU
Pues a mi me ha encantado Sherlock	P
Indigna que Gobiernos UE no exijan cambio estatuto BCE para prestar directamente a Estados. Paro disparado y casino financiero a tope.	N
Que bien me lo he pasado esta noche en el espectáculo/ Que bé m'ho he passat!!!. Gràcies/ Gracias  terratpack	P
Ojala te guste. Un beso. RT @thesevencluod: Vamos el décimo intento de Ke el Hermoso (cont) http://t.co/Ts7lw8K0	P
RT @FabyCorrea: @kismeofheartalw yeihhhh y se rumora que en el CarnavaldeVeracru2012 estará la chicadorada @PauRubio !!! sera ??	P
RT @Blank_isabel: @paurubio me encanta tu avatar!!! Se ve que es hermoso tu gordo!!! :)	P
Hoy conoceremos datos definitivos de 2011 del padrón municipal. Datos provisionales INE:en España hay casi un 1% más de mujeres q de hombres	NEU
Portada ABC http://t.co/xvr80y0V ...	NEU
Portada La Razón http://t.co/yPT13N9v ...	NEU
De cómo Ana Botella se convirtió en Delegada de Rajoy en Madrid http://t.co/tJ4nllkI	NEU
Creéis que hay o no choque de trenes entre Montoro y de Guindos? sus distintas posiciones sobre control cuentas regionales apuntan a que si	NEU
. @DiputacionMLG desbloquea obras por valor de 760.000 euros http://t.co/gf6890FZ @eliasbendodo	P
FF RT @Manuel_Son_Goku: FF para una chica buena persona muy malagueña del sur y además del @PPopular como es @mariviromero. Kissess!!	P
Rajoy pide ayuda a la UE. ¿Para los españoles? ¿Para evitar los recortes? No. Para la banca http://t.co/7t8oRLse	NEU
Nuevas imágenes del proceso eruptivo de ElHierro en la web IGN http://t.co/aok75AMN http://t.co/qCKXXRLo	NEU
En pleno de convalidación decreto d recortes, dejamos propuestas: Pleno monográfico sobre empleo, mesa para nuevo modelo productivo...	NEU
Montoro, a los consejeros del PP: "El Gobierno no va a dejar que ninguna comunidad haga default (suspensión de pagos)". http://t.co/kYdy4O6Y	NEU
Pero estamos convencidos d q @ToniCanto1 no querrá contribuir a ningún expolio y devolverá 130.000 euros al contribuyente valenciano. Seguro	N
El martes, 17 de enero, sale a la calle mi primera novela: La trampa. Espero que os guste. Aquí tenéis la portada. http://t.co/WXxdIDaL	P
En la reunión de la Red de Ciudades Inteligentes que hoy se celebra en Logroño http://t.co/G97s1cpC	P
Facebook nos permitirá escuchar música con nuestros amigos http://t.co/EtVzwBo7	NEU
Otra vez haciendo la maleta !!!! cosasquemegustanhacer	P
RT @FdoFrances: @mariviromero : El CAC Málaga lidera Ranking de Museos con Mayor Influencia en Redes Sociales  http://t.co/i9yHIX0O	NEU
Ya tengo mis tickets para LA SONRISA DE JULIA en CONCIERTO. http://t.co/znBUsF4k socialticketing	P
En Granada masdigital:igualdad de oportunidades en el acceso a las nuevas tecnologías	P
La sentencia del caso Marta del Castillo es una VERGÜENZA INDIGNADOSporsenteciaMarta	N
La parte en la que rechaza condenar por "daño a la integridad moral" (callarse dónde está el cadáver) me parece la más endeble.	N
Paso a tutear desde @gacetadirecto	NEU
El Gobierno recuerda a sindicatos y empresarios que "el lunes acaba el plazo" para alcanzar un acuerdo en la reforma laboral @servimedia	NEU
La Vicepresidenta dice que se cambiarán las leyes para reforzar la seguridad de los menores y no valora sentencia martadelcastillo	NEU
El Gobierno define el apoyo de CiU a sus recortes como "el inicio de una deseable colaboración" durante la legislatura @servimedia	NEU
Mucho RT @vacp5: Elcambioandaluz : urgente y muy necesario http://t.co/C0SC1wKT vía @mariviromero	NEU
He apoyado la petición Pongamos fin al limbo de los Centros de Internamiento de Extranjeros - http://t.co/JmHwe52d	P
La obra 'Yo, el heredero' inaugura la temporada de teatro del Auditorio de la @DiputacionMLG http://t.co/mekhQ2p1	P
Arenas: "Bajo ningún concepto Rajoy está vinculado por el 25M" http://t.co/Jpg1hDn3	NEU
Terminando de comer con @sneijder101010 y su mujer @yolanthecabau en el Hotel Bulgari. Just finished eating at the Bulgari Hotel.	P
Toda mi admiración!!!"@PrimitalBros: @PaulaVazquezTV con un público como Vd. da gusto salir al escenario. Un beso losmayordomosdeTheHole"	P
Ya estoy sentada en el vuelo , Holanda me espera!	P
A la cola por las autonómicas RT @pedroj_ramirez Ya era hora. El Gobierno cambiará la ley para facilitar privatización http://t.co/hJJGhf2Z	P
Alguien pedía esto esta mañana y ahí va; Dixie Chicks con James Taylor:  http://t.co/OmamGjAI vía @youtube	P
@cesc4official ooooohhhhh moc moc. Ritaaaa ritaaaaaaaaaa...	P
ja, ja!!! "@arturamonart: @Buenafuente ¡Te ha quedado una auténtica obra de arte!"	P
la canción Prayers For Rain de The Cure http://t.co/FmYz0IcS	NEU
Acaba de llegar a elcambioandaluz el Ministro de Hacienda y Administración Publica, Cristóbal Montoro http://t.co/jVzEJt2s	NEU
Ah, y un FF para @sgueina que es como la Circe de Homero: "divina entre las diosas"	N
Esta noche, a @24horas_rne, con mis amigos @JMPazosRoyo, Peridis e Iñigo Alfonso	P
El Alcalde de Córdoba @nietoppcordoba interviene en elcambioandaluz http://t.co/XoDxwCk8	P
Los mossos tienen buenos asesores: si quieres conseguir que Mas y Puig no te recorte sueldo y material haz huelga hablando en castellano...	NEU
Se llama "sombra y luz" me alegra que te guste RT @monsherrygirl: @AlejandroSanz  como se (cont) http://t.co/7H79Q6zw	P
Ahora comienza elcambioandaluz de los jóvenes conectaconelcambio ;-)) @nnggandalucia ;-)) http://t.co/C1tJ6B30	P
Jajaja.. Que chalao. RT @PARTISAN0: @AlejandroSanz te gusta el coche último modelo que me acabo de (cont) http://t.co/rYvY5zyO	P
Los políticos tienen difícil superar al alcalde de Getafe, protagonista de un vídeo de adelgazamiento http://t.co/nJQVSzpC	P
RT @REGALAMPANA: @AlejandroSanz por favor retwitea, apoyoamartadelcastillo.	P
Pedazo de musicalmuyrecomendableinclusoparanosabineros http://t.co/LwVSyTCB	P
"@earcos: @ristomejide tus libros deberían estar para Kindle..." @editorialespasa	NEU
Comunicación política y redes sociales elcambioandaluz @jotacarmona_es Evolución, Comunicación, Revolución http://t.co/MZU0wNtq	P
;-)) RT @JuandeVi: Con @mariviromero @mariafrances en el encuentro sobre comunicación política y redes sociales por @jotacarmona_es	P
Buscamos cobrador del Frac, para que Iker Casillas pague sus deudas a los compañeros. Gracias.	NEU
Se confirma rebaja de raiting Francia e Italia. A la espera de q España reciba la llamada correspondiente. Solo Alemania tiene AAA	NEU
Malas noticias para zona Euro	N
Hizo buen Camerón huyendo de la euro cumbre antes de la debacle. Tenia razón es in pulso tripleA entre Alemania y gran bretaña	N
Me parece muy injusto la sentencia del juicio de marta del castillo	N
"@Ghostface1993: La chispa de la vida es una cinta emocionante, seria y espectacular, todo el mundo debería verla por que es ÚNICA. gracias!	P
Amigos, gracias por la increíble acogida. Da gusto hablar directamente con vosotros. twitteradicto	P
Mucho RT @jcebreros20: @mariviromero urge cambioandaluz ya esta bien	P
Toda mi solidaridad con la familia d Marta del Castillo.Hoy ha sido un día duro para la mayoría de ciudadanos,impotentes ante la sentencia	P
pero si me acabo de comprar el 2!! "@BloombergNews: BREAKING: Apple iPad 3 production is said to have started this month $AAPL"	NEU
RT por una buena causa: campañaparaquealmudenasigaentwitter @Almudenafc @Noelia_posse @Adrian_Grande :)))	P
Hoy he conocido a @_danielmartin_ eres un crack!!! Lástima q solo he podido escuchar unas canciones http://t.co/WZv8KYSG	P
Noche del viernes, casita,familia y película que mas se puede pedir...un abrazo a todos!!!:-)	P
Indignante la sentencia y todos los acontecimientos en torno al caso MartadelCastillo La justicia NO ES IGUAL para todos.cadenaperpetuaYA	N
El lunes toma posesión la nueva abogada general del Estado y otros altos cargos en el Ministerio de Justicia http://t.co/4u6n5AOU	P
