text	sentiment
La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban	N
username de comics y de humor negro no y estaré tiempo fuera de youtube, si logro volver es con una idea diferente y cool	NEU
username ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda	N
username hola odiosa me hace falta	N
Me siento triste y solo	N
username JAJAJA. Por cierto, hasta ahorita me percato del username. Y yo preguntando dónde vive. Soy un imbécil. Perdón.	N
Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión	NEU
No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena	N
username Ayer la gente de mi FB se portó mejor que la de mi TL de TW en relación con el tema de los himnos...	NEU
Bienvenida a los juegos mentales	P
Quiero cambiar de posición el cuarto pero soy tan indecisa que si después no me gusta me voy a sentir mal por una semana	N
username horrible muy buena pero devastadora	NEU
No son ni las 9am y aquí estoy a moco tendido, llorando con una pelicula con Cameron Díaz que se le muere la hija	N
Todos queríamos ver las 2 ticas juntas en la final pero así es esto , ahora le toca a lei q avanza a la final VISSLAISAworldjuniors	N
username Mañana si me duermo en la oficina le cuento para que se sienta culpable *busca el cofal y las pantuflas* Bonita noche	NEU
Que cargados de odio están tengan se escuchen música abracen salgan de vez en cuando con los suyos y vera como se le quita	N
username ¡Gracias! P.D. Sigan adelante con sus maravillosos trabajos. Quizá algún día un tributo a Soda Stereo jeje	P
Mi consejo de hoy es: Si quieres que esa persona tan especial para ti nunca te olvide, pídele dinero prestado y nunca se lo pagues	NEU
Soy la peor basura del mundo porque, justo hoy Andrea tenía que verme con otra mujer, que mal me sentí.	N
Me acosté súper tarde ayer (para mis horarios normales) y ahora no puedo seguir durmiendo porque no aguanto el calor de estas horas	N
Lo mejor que puedo hacer hoy es dormir porque estoy a punto de llorar, no fue mi día en serio.	N
username siempre se aprende algo nuevo	P
¿Será normal este odio-amor con mi hermana? Ni siquiera me respeta Me mandó a lavarme el culo al río lagarto.	N
Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos	P
Bonito cuando pasan a fumigar	N
Ya está listo el puente peatonal por mi casa...ya no tendré que dejar de jugarme la vida cuando voy al auto o al cajero	P
username username asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani	P
Que rico que es dormir	P
username ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.	NEU
Yo le escribo a la gente a la hora que sea porque mi ansiedad no me permite esperar a una hora prudente	N
Mis tenis fueron las primeras en ser compradas y no han llegado todo el mundo con tenis nuevas y yo aquí, zad.	N
username que delicia, si estuviera más cerca fijo le llego con el tupper. Pero 200 km me separan de su pozol	P
Esta ceniza me tiene mala ya. Ando con alegría y me arden los ojos, no puedo usar lentes de contacto.	N
Mañana tengo examen de química e inglés, y aquí estoy acostada, con el celular, conciente de que no se ni que temas me entran	N
Buenos días username. Hace una hora y media salí de Cartago y apenas estoy en Zapote. La gasolina está cara y con presas no rinde	N
Entre lo positivo, está el hecho de que no tendré esas responsabilidades extra que adquiría sí yo quedaba electo. Pero mae yo quería	NEU
Aunque el día no empezó de la mejor manera, queda en uno decidir que tipo de día se quiere vivir.	NEU
Pues que estoy hablando y en eso me sale el lado ñoño que esta dentro de mi todo mal yo hablando de trastornos de personalidad!	N
username los mismso problemas que tenía del otro lado, solo que solo iba un día a la oficina y mi vida era una ilusión	N
Que ahuevado el accidente en Cinchona..	N
mañana hay entrega de trabajo final y yo aquí muy zen desayunando en paz sin tener ni media página escrita... ni las fuentes	NEU
Nos salvamos dos Jonas siempre me vende una sonrisa por 250colones (que siempre es lo único que le falta)	P
username fijo tenia un amante bandido esperándola AsiSon	N
username imagínate! Si cuando uno saluda a alguien que está saludando al de atrás se siente feo.. me da miedo ajeno	N
Días como hoy agradezco no tener carro. Andar con el hígado hinchado por saber esos marchamos, mejor ando en Uber jaja	P
username voy a ir con un árbol de Navidad en la camisa a taller solo para arruinar su día	N
Siempre que veo pasar deprisa a una ambulancia de soporte avanzado, se me hace un nudo en la garganta y me vienen malos recuerdos	N
username Sí, a mí también me gustó mucho, pero como todos esfuerzos sociales de Google, el problema es crearles volumen de usuarios.	N
Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...	P
Cuando no sepas que hacer nada mas hagarra tu celular, unos audifonos y despeja tu mente!	P
De hoy en ocho nos dan las camisas de undécimo, y yo ni sé si voy a lograr sobrevivir a la semana de trimestrales	N
Llevo más de una semana lesionada	N
username sos mi James gordeon favorito...	P
username y cómo mezclan realidad con mundos paralelos, y que es diferente a las demás películas de Marvel	P
username La quiero aniquilar. Desgraciada.	N
Yo hasta ahora veo el vídeo del pingüino no lo puedo creer. ¿Es normal que esté tan triste? Díganme que ustedes también lloraron.	N
username username ya volvió a esas mierdas porque no tiene a show de huevos es un día triste para el hombre araña...	N
Con lo que voy a gastar comprándome algo para halloween me compro una mudada y de paso la entrada en 5 mil	N
Acabo de recordar que existen los queques navideños y ya casi es diciembre para verlos por todo lado	P
username buenos días, coronado frío y nublado, deseándoles un feliz día y que está navidad este llena de amor	P
username vas a ser un gran comunicador	P
Princesa hermosa  Estas creciendo muy rápido Te Amo pequeña de tía	P
Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó	P
Tengo una leve duda de que las fotos del meet acá en CR las van a plublicar hasta el año que viene	N
username es una teja ese cabrón. Si en el programa se ve agradable, en la vida real es el doble de buena gente.	P
Sospechosa tarde navideña de octubre... grinch	N
Ya me quedé sin wifi y qué flojera levantarme a encenderlo de nuevo mi mamá que no me quiere ;_;	N
Se nos está volviendo costumbre del domingo por la noche, ver el episodio anterior de SNL y eso me hace recibir el lunes en un mejor mood	P
username username username los de cuero,papel y tijera. Que tenía uno visto desde hace dos semanas y le subieron el precio	N
username no me dijo nada nuevo, tranqui jaja. Si ve más bolsos lindos me los recomienda también, porfa	NEU
La típica que nunca ha dicho la palabra "picha", siempre se la ha "comido".	N
Hay un grupo de estudio religioso en el sótano y están haciendo un bullón increíble. Yo sólo quiero ver mi película de putas	N
Es bonito tener orden en la vida; solamente hay que aprender y acostumbrarse a poner las cosas y a las personas en su lugar	P
Era a la 6 que me quería levantar, no a las 5:15 con el ruido de una hijueputa licuadora gracias al descerebrado de mi primo	N
Si Cofal o Zepol necesitan influenciadores en digital, hoy, después del pichazo que me pegué, yo podría ser uno.	N
username Gracias a ti hoy soy muy feliz Descansa, que sueñes bonito. Te quiero un montón	P
Que feo estar sin celular	N
Los recuerdos más importantes y los mejores vividos se quedan en el alma, más en cualquier otra cosa son borrables	NEU
Erito es una mala persona	N
Cuando salga de exámenes me voy a meter al gimnasio y voy a tener un cuerpo lindo, y ahí es cuando voy a ser feliz	P
New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez	N
"El fútbol es 11 contra 11 durante 90 min, pero al final gana Alemania" ApagueyVamonos username username PuraVida	P
username buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices	P
username username si va comer gallina mejor quedese calladito, tomese sus pastillitas y siga echandole el cuento a youtubers	N
username bueno no es tan mala, tiene muuuchos elementos de las primeras dos películas (eso es lo mejor) y le agregan otros nuevos	P
Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.	N
Que me han dicho tantas veces odiosa que a veces creo que si lo soy pero naaah soy un amor	NEU
Ahora que trabajo tiempo completo me siento tan merecedora de los viernes como que tengo derecho a cantar The Cure (	P
username Las maniaticas son lo mas divertidas	P
Ya casi me quitan los frenillos y no quiero aún los siento feos. Los necesito al menos un año más	N
En otros temas y aparte: la vida da muchas vueltas que curioso como cambian algunas cosas	NEU
username qué injusticia, yo no sabía guardadas porque no las quería arruinar.. y se me dañan en la siguiente puesta	N
Chiky en todos los eventos me dice "Mae échame a una amiga tuya" y nunca le he cumplido, soy una mala mejor amiga	N
Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo	NEU
username Por lo menos lo tenes ahí. No me acuerdo la última vez que yo vi al mío (amo esa canción, btw)	NEU
username A mi me operan el lunes las 4 y leer esto es muy poco alentador Que sigas mejor	N
username júrelo que lo reconsidero siempre, tengo insomnio y la ansiedad no me deja dormir + tengo e mañana	N
username ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.	P
Ese momento en que vas camino a una despedida de soltero y te das cuenta que ya sos adulto	N
El amor no dura para siempre	N
De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.	P
username i told you mi batería es un ridículo, un 10% dura 5 minutos ahora. necesito que arreglen esto ya	N
username Esa es la respuesta correcta jaja	P
Estoy en mi casa encerrada en el carro con musica full cuando debería de estar en algún lado	N
username jajajaja, es invitación abierta, el único requisito es ser del TEC y ser tuitero.	P
username perfecto. ¡Gracias! A ver cuánto me toca pagar este año, que ya 3 años he pagado lo mismo.	N
Primer vez en años que no tengo plan de Halloween, difraz, nada... solo quiero terminar de estudiar rápido y ver el partido	NEU
Windows10 qué mal me caes... username Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor	N
Apoyen a la Network username !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran	P
Si me hubieran pagado el viernes estaría fuertemente de fiesta, pero no aquí estoy acostado en mi cama como 168 colones en la tarjeta	N
Juro que todo lo veo borroso	N
La vez pasada hice una amiga de baño en el Club. Se llamaba Naomi. Saludos Naomi, te tengo presente.	P
1 minuto de silencio por los que trabajamos en horario de Mall y no podemos ver el clásico	N
username username es simple! Mejor no arriesgarse, el q la consuma q la disfrute, yo mejor paso y ya	NEU
Yo no sé ustedes pero mi mejor amigo al chile es EL mejor amigo y lo extraño zad	NEU
username Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.	P
username cuidado y se enamora de la suegra, porque vieras que señora y que mano tiene para la cocina, y dicen qe panza llena corazón	P
Entre todas las miles de personas a las que le podía haber pasado eso, ME PASA A MI -.-'	N
millennial memorial: cambiar contraseña wifi con el nombre del gatito amigo de boabdil que se acaba de morir	NEU
Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer	N
No me niegues, Señor, tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos	P
Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo	P
username si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!	P
Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona	P
Digamos, muy bonito todo, un día super chuzo, todo divino pero mi crush no me dijo feliz cumple	N
